ID	subchondral.bone.operation.2.weeks.postsurgeryvssubchondral.bone.sham.operation.2.weeks.postsurgery_logFC	subchondral.bone.operation.2.weeks.postsurgeryvssubchondral.bone.sham.operation.2.weeks.postsurgery_padjFilter
Dock11	0.0614583428649444	0.529169561628489
Dock4	-0.037532529955274	0.575952359066231
Dock6	0.0329926616677794	0.896528601080626
Dock7	0.295345247745417	0.0289353684554069
Dock8	-0.0545403613321378	0.71921987761784
Dock9	0.354635461853389	0.00272320503632071
Dok1	-0.0938214708772955	0.629149253239392
Dok2	-0.19645577734079	0.243120262314903
Dok3	-0.415503849255453	0.102129117905579
Dok4	0.0842084593564767	NA
Dok5	0.0886900480041817	0.458968797865009
Dok7	0.0255011136276506	NA
Dolk	0.149250762915081	0.472013572691389
Dolpp1	-0.237637501372595	0.168233629207068
Donson	0.23457932939776	0.102597355048932
Dop1a	0.292693769719834	0.121175667211035
Dop1b	0.0161255213241773	0.933364360416451
Dot1l	-0.156821289987242	0.503776008088786
Doxl1	-0.473954125521031	0.172001661008199
Doxl2	-0.0214775387943051	0.834175661890407
Dpagt1	-0.0057196595437663	0.972474512801408
Dpcd	0.0543239131410234	0.704563062770696
Dpep1	0.0793997468951622	0.540856143641374
Dpep2	-0.332693982113282	0.364487170622079
Dpep3	-0.202372622077084	0.112212168237895
Dpf1	-0.3745529564856	0.0736783058607904
Dpf2	0.0121383823479562	0.949036561416732
Dpf3	-0.291440095302198	0.00201417330593515
Dph1	-0.00153028242216102	0.992512306932555
Dph2	-0.277905962123582	0.213370821334669
Dph3	0.46194276162867	0.00356341732709905
Dph5	0.0118626900073835	0.947123852290646
Dpm1	-0.190755120849198	0.578485046726651
Dpm2	-0.000313095471568658	0.998917454834234
Dpp10	0.0198917565725241	NA
Dpp3	0.132515264162818	0.227524686954335
Dpp4	1.01690670443057	0.0289671763182168
Dpp6	-0.305336691923903	0.0855804634850921
Dpp7	0.0320320262780811	0.877849920940244
Dpp8	0.109075307058855	0.165708050445632
Dpp9	-0.521422506072048	0.00727293073925894
Dppa1	-0.410184249466748	0.156089675336296
Dppa3	0.0383581136367717	NA
Dpt	0.652088542336822	0.0195218615819703
Dpy19l1	0.094010903235886	0.375468752851575
Dpy19l2	0.0500894229551134	NA
Dpy19l3	-0.0842306766748306	0.361023984656524
Dpy19l4	0.0554188110752278	0.649462264738072
Dpy30	-0.553505792317678	0.0158370811710083
Dpyd	0.049741537010016	0.620967405597952
Dpys	0.00647498471785735	NA
Dpysl2	0.152882718083182	0.114559364152597
Dpysl3	-0.0449540732228204	NA
Dpysl4	0.136351396358457	0.417987759093429
Dpysl5	0.0929745297299043	NA
Dqx1	-0.131226856881732	0.494233732478607
Dr1	0.377265887335771	0.00720217476297743
Dram1	0.429844104858526	0.012181061516979
Dram2	0.49691432919639	0.00173245712485458
Drap1	-0.0820605795275835	0.736690570954943
Drc1	0.0456917923115423	0.837070873458062
Drc3	0.143161009599437	0.433178597348476
Drc7	-0.0329408643183351	0.724965017883112
Drd1	0.0236662524498721	NA
Drd2	-0.170643247766532	0.0751753616766569
Drd3	0.0907390504225125	0.788405601453442
Drd4	0.271274138735176	0.358983569624944
Drd5	0.0737481766859984	0.923375311552017
Drg1	0.553415569415092	0.0802893829602789
Drgx	-0.0400465907628362	NA
Drp2	-0.200874305228598	0.0834490621909367
Dsc2	0.102217108683113	0.230721752792599
Dsc3	0.00191172082357838	0.988673854317605
Dscam	0.060042006699236	0.465122268672305
Dscaml1	-0.181249723960067	0.281224172854446
Dscc1	-0.344324551289812	0.114095709334928
Dse	0.363672188412352	0.00523787052580025
Dsel	0.416077006132909	0.00399217421436024
Dsg1	-0.00326238658173228	NA
Dsg2	0.125955799056025	0.546665079914382
Dsg3	0.0356769250483904	0.694451418255919
Dsg4	0.0218216658576171	NA
Dsn1	-0.218614212980542	0.140423965264619
Dsp	0.0106402206714087	0.918655668310381
Dspp	0.054919896438169	0.508849844487019
Dstn	0.292752402453592	0.123543479580402
Dstyk	-0.0741223869858612	0.370308539422648
Dtd1	0.10760723150213	0.304158199045774
Dtd2	0.327325728833449	0.0277007987561681
Dtl	-0.0416785319654576	0.64317234175004
Dtnb	-0.301009418176473	0.0520151595909337
Dtnbp1	0.127629589530347	0.316877941160068
Dtwd1	0.315783516101592	0.0179880727826972
Dtx2	0.180507946287332	0.412550812539275
Dtx3l	0.124762885405076	0.539948746832362
Dtx4	0.0149248174529433	0.922967664045192
Dtymk	0.0491854176316302	0.812594336163072
Duox1	-0.24670457398185	0.110372149679889
Duox2	0.120497802391318	0.1699481406732
Duoxa1	0.0778326241457927	0.623934064356242
Dupd1	0.0917568010388026	0.42638471298319
Dus1l	-0.145030727622846	0.385948128042151
Dus2	0.306769447476478	0.134763635309957
Dus3l	-0.0912484818253283	0.614483619495299
Dus4l	0.0337527202772447	NA
Dusp1	0.365660349010442	0.359407555468925
Dusp11	0.299713466049861	0.0749373652408442
Dusp12	0.166527710664428	0.217590399368512
Dusp13	-0.151878427666168	0.387949712927142
Dusp14	0.14192074800689	0.192422534509582
Dusp15	-0.0718602605839633	0.58881807373401
Dusp16	-0.0796523956146942	0.567039526629206
Dusp18	0.037627534241004	0.824927540162924
Dusp19	0.287259059529505	0.0420136537620333
Dusp2	0.198236166421505	0.576027855849451
Dusp21	-0.0181708090651735	0.87170360030398
Dusp22	0.706891342505786	0.000479898322584574
Dusp23	0.0316287111077749	0.665477340666508
Dusp26	-0.0733470831422833	NA
Dusp27	-0.453664377079086	0.00754821575741082
Dusp3	0.0378731269460042	0.867548800390494
Dusp4	-0.0989367932980265	0.560452714157134
Dusp5	0.74732109232912	0.00259271497159495
Dusp6	0.51944425870467	0.10226812170432
Dusp7	0.0499742834307995	NA
Dusp8	-0.150469061717635	0.833889062106933
Dusp9	0.0368834352647127	0.626317610010039
Dut	-0.0838892593726186	0.748195739895009
Dux4	0.0943869441998482	NA
Dvl1	-0.151990796980716	0.628672557485713
Dvl2	0.298396666464308	0.394513929092632
Dvl3	-0.109497903493653	0.180816470884532
Dxo	0.193597834610717	0.142598113564493
Dydc1	-0.0670040335852189	0.77082005069565
Dym	-0.133325630793951	0.446398791733868
Dync1h1	-0.058721259741624	0.490144670253534
Dync1i1	0.632086283882303	0.0101872683441065
Dync1i2	-0.169960180482056	0.324473694081905
Dync1li1	-0.122492952613324	NA
Dync1li2	0.108969301560801	0.365956276056391
Dync2h1	-0.00340353475151378	0.984013930565168
Dync2li1	0.259144693507189	0.0296432833323507
Dynll1	0.348098454366177	0.00380341264952175
Dynll2	0.146876316533296	0.316831657209794
Dynlrb1	-0.0531670575656644	0.668850734751019
Dynlrb2	0.0572119409203173	0.419939022056823
Dynlt1	0.169341309840732	0.143042123776934
Dynlt3	0.169234295483482	0.141701958517863
Dyrk1a	0.219397784700741	0.25363304093996
Dyrk1b	-0.230664962074038	0.0358686249315182
Dyrk2	0.37064158728438	0.0108283999289291
Dyrk3	-0.251898847771636	0.369079674917355
Dyrk4	0.0900676653283385	0.371744045127818
Dysf	0.153387965926491	0.385122763752786
Dzip1	0.65188264996039	0.0227461756591778
Dzip1-ps1	0.0436028743165124	NA
Dzip1l	-0.476660054477376	0.274571139880775
Dzip3	0.00817278542865729	0.985252594214758
E230034O05Rik	-0.00999039116844536	NA
E2f1	0.0569321132772913	0.663804908055367
E2f3	-0.941963972470079	0.0259963677150281
E2f5	0.133808465155572	0.128924587623835
E2f6	0.229263914961146	0.0801578146032191
E2f7	0.0286731345034035	0.726098204521477
E2f8	-0.079099882997399	0.576868092313854
Eaf1	0.0605492282798004	0.402905459235604
Eaf2	0.434744809892882	0.186523332825262
Eapp	-0.178855353466243	0.367524401414745
Ear1	0.820249790698938	0.28143133988929
Ears2	0.385183526782622	0.0474533589517876
Ebag9	0.236630359407551	0.056059309784648
Ebf1	1.2648881106248	0.0879858159115565
Ebf2	-0.250784379362472	0.0164967779187538
Ebf4	-0.0433218932243058	0.673966587414362
Ebi3	-0.0280273713805901	0.938189701281582
Ebna1bp2	0.00469762693269615	0.985186414604492
Ebp	-0.271959806061567	0.220171884971703
Ebpl	0.608636635399559	0.00200582476286912
Ece1	-0.18216867394841	0.491085464870548
Ece2	0.00969958155259576	NA
Ecel1	-0.336205159186622	0.0543958696678556
Ech1	0.27835770933123	0.0584145387051848
Echdc1	0.10769112646185	0.394513929092632
Echdc2	0.487979396291057	0.0266369788329443
Echdc3	-0.228928003108365	0.160571065654465
Echs1	0.347718690335563	0.0168388706376428
Eci1	-0.156804849136586	0.469094703288896
Eci2	-0.41498322501257	0.399873367133179
Eci3	-0.356287745703973	0.118745830137648
Ecm1	-0.0397012611028886	0.824927540162924
Ecrg4	0.816926166719064	0.0224771048124206
Ecsit	0.143389037800803	0.442303121211101
Eda	-0.10896276123294	NA
Eda2r	-0.86108030121922	0.154035055305205
Edar	-0.0697809594631957	NA
Edc3	0.349275680451086	0.0229012045602241
Edc4	-0.381804807255009	0.0227012589530294
Eddm3b	1.04744622471798	0.0191788132820053
Edem1	-0.0153132664103559	0.948910309831818
Edem2	0.0564245754029145	0.824927540162924
Edem3	0.00416636744760801	NA
Edf1	-0.0969326208000272	0.415536428647193
Edil3	0.159938542406202	0.443406658587039
Edn1	0.0573310579020205	NA
Edn2	-0.053268004276557	0.495726371901894
Edn3	-0.00602463618009974	NA
Ednra	0.320919348270008	0.0481317216717419
Ednrb	-0.000281450303189601	0.996489161403821
Edrf1	0.000521299105342266	0.99512847335136
Eea1	-0.0736439337002226	0.403233526871345
Eed	0.557145677357937	0.00142112387446913
Eef1a1	0.267051009207458	0.0520319086845705
Eef1a2	-1.018042345507	0.0407321667994146
Eef1akmt1	0.339634002117307	0.0469081315536257
Eef1akmt2	-0.924360483666778	0.141701958517863
Eef1aknmt	-0.195482570317868	0.201801781318615
Eef1b2	-0.45478712785758	0.00895721045038802
Eef1d	0.190776423060356	0.188447423791379
Eef1e1	0.0912259239575715	0.745690871366304
Eef1g	-0.654780473237256	0.00309600461808307
Eef2	-0.376704933989659	0.0579118871677558
Eef2k	-0.401324791932762	0.0213549734000111
Eef2kmt	0.0439184465916362	0.699153317129064
Eefsec	0.0417949184033564	0.779839547402345
Eepd1	-0.100703992560751	0.369464287639062
Efcab1	0.149256206624903	0.104263304162604
Efcab10	0.266604739768999	0.0228560153268615
Efcab11	-0.0715336955081414	NA
Efcab14	0.140354665092646	0.265081290642712
Efcab2	0.599557295078815	0.0871243451512991
Efcab3	0.0164881444227269	NA
Efcab5	0.11653864046554	NA
Efcab6	-0.0761507021621322	0.655086088110275
Efcab7	0.5883198435754	0.265400842170952
Efcab9	0.0539582442893884	0.67732871621061
Efemp1	0.442082093033959	0.00988754850517499
Efemp2	0.679133183232526	0.020951085288545
Efhb	-0.00833339746551598	0.982493091484812
Efhc1	0.407730862999136	0.021782401010745
Efhc2	0.0714281972410777	0.401298559556065
Efhd1	0.0482897400015103	0.56831841999285
Efhd2	-0.219633779653099	0.285903341661039
Efl1	-0.0274616101796941	0.862925454010542
Efna1	0.190659588097649	0.0741614018737298
Efna2	-0.339025724979559	0.250535448857812
Efna3	0.215862630521982	0.297616462453766
Efna4	0.141237353457659	NA
Efna5	0.0850132355277315	NA
Efnb1	-0.064825746230138	NA
Efnb2	-0.0574511143505259	NA
Efnb3	0.110665771425954	0.255621512294554
Efr3a	0.365824908662151	0.0163812740694214
Efr3b	-0.0212513676113772	NA
Efs	0.1697619208416	0.4851926344081
Eftud2	-0.0777130776894648	0.601365156421085
Egf	-0.0620775695956794	0.84991189767868
Egfem1	-0.0337320364261728	NA
Egfl6	0.779165348189665	0.0117423945054258
Egfl7	0.353153388247341	0.172856701984778
Egfl8	-0.0400144291813334	0.94073096363753
Egflam	0.381867173667227	0.0179529452825464
Egfr	-0.0614543852809124	0.630414442150238
Egln1	0.0735602034182747	0.463945003398115
Egln2	-0.257951151533629	0.113922494598011
Egln3	0.483476594516764	0.0282713448948569
Egr1	0.543039165729606	0.0405019507982315
Egr2	0.13706612336791	0.27716000570724
Egr3	-0.313855540312975	0.0248855321865934
Egr4	0.0861280378320632	NA
Ehbp1	0.0806167581505379	0.169815169005316
Ehbp1l1	-0.695152688315408	0.00180369728707333
Ehd1	0.041804425515906	0.84475650442433
Ehd2	0.123603169267419	0.333986694688561
Ehd3	0.00679915688979982	0.968831551333935
Ehd4	0.223146734279071	0.246205688129105
Ehf	0.101869829429219	NA
Ehhadh	-0.0417483385776727	NA
Ehmt1	0.102934644569191	0.348617817487633
Ehmt2	-0.670340882676001	0.00138696203136699
Ei24	0.21952298024325	0.131233516686121
Eid1	-0.179998887828145	0.302253568174653
Eif1	-0.165977904922828	0.259144469290985
Eif1a	0.253031824460573	0.195440694610942
Eif1ad	-0.0317191121427705	0.878526246680549
Eif1ax	0.252465357167557	0.121108133936098
Eif1b	-0.0602402906864494	0.637257383889124
Eif2a	0.0671752418105491	0.681597044241773
Eif2ak1	-0.787513773736839	0.0971635262643481
Eif2ak2	0.00380538240650274	0.984397417761795
Eif2ak3	0.45188740244022	0.00180369728707333
Eif2ak4	0.11076283021729	0.6228033358213
Eif2b1	0.211298347328805	0.181565579373256
Eif2b2	0.0796193204622266	0.574252655455765
Eif2b3	-0.00623342210573163	0.971520279810641
Eif2b4	0.0047154198526993	0.978657167156323
Eif2b5	0.145187195807376	0.460886149428952
Eif2d	-0.217830760626804	0.14856837934762
Eif2s1	0.388979525333395	0.157275294219931
Eif2s2	-0.209156544918637	0.547852038051971
Eif2s3	0.344093313717737	0.0235757667219279
Eif2s3y	-1.08366957769561	0.100471759303249
Eif3a	-0.272606826270483	0.192527511641338
Eif3b	-0.506279053536019	0.00484769342340074
Eif3c	-0.130075328671809	0.408751806284811
Eif3d	-0.0433519738293509	0.674332096392493
Eif3el1	0.423353486733998	0.00931983225879561
Eif3f	0.201982395823238	0.182168683300662
Eif3g	-0.282642637610312	0.142618213955626
Eif3h	-0.348753438047656	0.0934535368946208
Eif3i	-0.0224744019515359	0.878573071767838
Eif3j	-0.395208842512607	0.234834341392014
Eif3k	-0.0411175350956228	0.798169165574962
Eif3l	0.086284667135617	0.392691936894987
Eif3m	-0.261562049885795	0.0527188452550919
Eif4a1	-0.186407212718773	0.611577397310508
Eif4a2	0.108886473797329	0.701451133504272
Eif4b	-0.230799115336879	0.0853137581843676
Eif4e	0.209687100076382	0.0970528501200924
Eif4e2	-0.0454871032599566	0.76979912004238
Eif4e3	0.292180500699612	0.20869075039308
Eif4ebp1	-0.0474780947869675	0.699723974733753
Eif4ebp2	-0.139823591480338	0.431278478718656
Eif4ebp3	-0.145468605468091	0.144505776215858
Eif4enif1	-0.0406814121751857	0.733784865114274
Eif4g1	-0.278080898393304	0.070232667012554
Eif4g2	0.309624381462195	0.126199923354178
Eif4g3	0.0818652477226198	0.360029619136204
Eif4h	-0.592686559558796	0.00720645673393327
Eif5	0.032697512057867	0.804129438910004
Eif5a	-0.275032770130579	0.193354706577683
Eif5a2	0.0420249714802754	0.663428998777133
Eif5b	-0.416094981397269	0.0139186980015711
Eif6	0.0260135215521746	0.824250140742413
Eipr1	0.266962415970225	0.055337129296462
Elac1	0.00946237180030973	NA
Elac2	0.203296167243927	0.0845548487809917
Elane	-1.01900704171661	0.0062018609232397
Elavl1	0.120492298564312	0.389451045683883
Elavl2	0.0931746160573441	0.26349565161154
Elavl3	0.0306414726369315	NA
Elavl4	-0.09837042295438	NA
Elf1	0.635023477181134	0.00142112387446913
Elf2	0.752306733328459	0.0213200677787781
Elf3	-0.0266695314998451	0.718193427485973
Elf4	-0.230183103036244	0.475197706879341
Elf5	-0.0349077458640377	NA
Elfn1	0.0393057123589271	NA
Elk1	-0.0191864908142794	NA
Elk3	-0.0382295149326461	0.762061508653155
Elk4	-0.0111440073084879	0.935070288474682
Ell	-0.188048960085213	0.126226025683389
Ell2	-0.1713068019545	0.447419477726745
Ell3	1.14414485226979	0.0920631525938418
Elmo1	-0.0019989063583683	0.981402766822502
Elmo2	0.141701196022433	0.245625131814898
Elmo3	0.0367233700620808	0.951762824417578
Elmod1	-0.110378065348002	NA
Elmod2	0.484153754955948	0.00105215669034959
Elmsan1	-0.0866810790526964	0.341519686436747
Eln	-0.067925160376495	0.654578025301843
Eloa	-0.000874654533118857	0.995608905494244
Elob	0.0822029843781085	0.518682371005758
Eloc	0.223536427182369	0.0969215878728005
Elof1	0.191820094329918	0.276948886194644
Elovl1	-0.124878775168705	0.331849313031651
Elovl2	-0.0121867966236753	NA
Elovl3	-0.100270239175674	NA
Elovl4	-0.0334444722680649	NA
Elovl5	0.311555998585495	0.0108079001395898
Elovl6	0.0788141141311707	0.522462575240378
Elovl7	0.419616974462586	0.184427731327306
Elp1	0.067008346458123	0.660686724726371
Elp2	0.374078667514912	0.0181283441036253
Elp4	0.272332710937461	0.00895721045038802
Elp5	-0.0838352841981482	0.520308480994249
Elp6	0.227925216461505	0.0519282613872022
Emb	0.0552722091965254	0.772413290933243
Emc1	0.0638533820721738	0.401892271296965
Emc10	0.0963732451415833	0.626317610010039
Emc2	0.475715940012932	0.0177608936706853
Emc3	0.201341024739321	0.222713932805019
Emc4	0.0570588147888245	0.539858033271307
Emc6	0.212128239398854	0.159916538169118
Emc7	0.265178516083955	0.0255187798719219
Emc8	0.179356667312277	0.215841191378248
Emc9	0.104729850803871	0.480547644605532
Emcn	0.404670830694346	0.10160669482456
Emd	0.261109381660495	0.00754905936297819
Eme1	0.087426651087581	0.482450853910134
Emg1	-0.134305063266062	0.730612813277505
Emilin1	-0.145056503957695	0.393688745925237
Emilin2	0.12256491236221	0.292025700424106
Eml2	-0.186486584371577	0.619858350394045
Eml4	0.154982542190992	0.438555168824687
Eml5	0.141742375098784	NA
Emp1	0.423075835590915	0.0205631774173421
Emp2	0.465383998234919	0.0048586498801977
Emp3	0.240723774450558	0.128970613227666
Emx1	-0.0269014937291834	NA
Emx2	0.0889032963633145	0.38172016482377
En1	-0.141335221113962	0.180133093997755
En2	0.0751807107594731	NA
Enah	0.547819720612061	0.471645248080177
Enam	-0.102341378387688	NA
Enc1	0.243425451936937	0.0687530713780673
Endod1	0.0937854293840878	0.664856408385599
Endog	0.0955876130654243	0.755063402344225
Eng	0.132801028274383	0.42638471298319
Engase	-0.208997213982176	0.369048294598392
Enkd1	-0.312913051958461	0.141134612819477
Enkur	-0.0448871197211416	NA
Eno1	-0.441971561677548	0.0098811428137557
Eno2	0.562814962906212	0.0415196559082757
Eno3	-0.723805884255871	0.0612182336807683
Eno4	-0.0451907353259742	NA
Enoph1	0.0380974532538243	0.854731331829561
Enox2	0.0136381373311973	0.907270068904225
Enpep	0.601842082696903	0.00242121910582547
Enpp1	0.208278558353694	0.289713083505525
Enpp2	0.623039779780612	0.00741497846785941
Enpp3	0.132375940626229	0.333288744891344
Enpp4	0.0664050771280635	0.832544854041677
Enpp5	0.336862356686906	0.105952953064828
Enpp6	1.03794131388365	0.00486305192012737
Enpp7	0.135050506437398	NA
Ensa	-0.167187168064537	0.268542535270247
Enthd1	-0.0123139621005084	NA
Entpd1	0.167048414053322	0.334446089315656
Entpd2	-0.0266568529108007	0.9118763723674
Entpd3	1.08419992264456	0.0720330679739083
Entpd4	-0.00646693162117273	0.974287058376265
Entpd5	-0.769355208976757	0.0476332294421986
Entpd6	0.211797046388959	0.228733875613953
Entr1	-0.212600609092049	0.304631784189516
Eny2	0.0598087814130484	0.572412160196228
Eogt	-0.211631237098458	0.425823321814255
Ep300	0.14339864724332	0.0450301419155152
Ep400	-0.240283400429172	0.355344223079407
Epas1	-0.106570506441144	0.324835539724211
Epb41	-0.145964584122805	0.557857366318752
Epb41l1	0.187257790439652	0.141701958517863
Epb41l2	0.250018028380066	0.121213727604607
Epb41l3	0.473367990133253	0.0342504302715345
Epb41l4a	0.0583258878820683	NA
Epb41l5	0.282041207920664	0.0547979083125836
Epb42	-0.784652020516953	0.0725237109931807
Epc1	-0.0170067915872272	0.854974233480075
Epc2	0.213528992237804	0.104065217839601
Epcam	-0.027187156905681	NA
Epdr1	0.101322170360906	0.421129732260959
Epg5	-0.0399271131092531	0.534072707985316
Epgn	0.225135716870431	0.017912479766685
Epha1	-0.0529843638542395	NA
Epha2	0.0349664469371813	0.882519116487897
Epha3	-0.0535889996277596	NA
Epha4	0.0223669503787276	0.819998099025764
Epha5	0.0541593443699329	NA
Epha6	-0.0321409574103271	NA
Epha7	0.0274959562564643	NA
Epha8	-0.415197290362221	0.0101979646953933
Ephb1	-0.07773190223143	NA
Ephb2	-0.0820498023972815	0.23837503110015
Ephb3	-0.458046112390529	0.0663189604018945
Ephb4	0.187522653957209	0.33684969284564
Ephb6	0.133757217801437	0.117762677046609
Ephx1	0.764341384729689	0.0102175940369965
Ephx2	-0.0505067154865362	0.820147486929299
Ephx3	0.0218343988101672	0.860450806410577
Ephx4	-0.121369796642471	0.209025604461281
Epm2a	0.0122882168279732	0.830807775807247
Epm2aip1	0.0576770219148681	NA
Epn1	-1.10939698802921	0.00475421349453027
Epn2	-0.0106192694817659	0.907212442294413
Epn3	0.3459529557096	0.0140255083580945
Epo	-0.0537655431177857	NA
Epop	-0.0781395919131986	0.380325865416331
Epor	-0.451635667634634	0.0783761946540856
Eprs	0.226008037076316	0.0198938117246255
Eps15	0.0998547601132262	0.307244397986835
Eps15l1	-0.196008789108251	0.0762712687392153
Eps8	0.932386314669222	0.0144192896166872
Eps8l1	-0.0850508066911688	0.508283649267328
Eps8l2	0.437848718189401	0.0296659473576235
Eps8l3	0.0614446067270169	NA
Epx	-0.223823436305114	0.75707575243058
Epyc	0.692190018749188	0.00840017623209647
Eqtn	0.0392132178328017	NA
Eral1	-0.0788112009232798	0.497504197472427
Erap1	0.0456052622850915	0.800861350777994
Eras	0.408531551611066	0.0385429409709145
Erbb2	-0.534459819584142	0.00555083827940333
Erbb3	0.0708726875971264	0.422508172204688
Erbb4	-0.0588868749068778	NA
Erbin	-0.0695225210191541	0.821879716003472
Erc1	-0.0295691382295358	NA
Erc2	0.116294251579808	NA
Ercc1	-0.0891749311394534	0.656689347770441
Ercc2	0.218328710721178	0.278621441871231
Ercc3	0.146201707910032	0.263596411128836
Ercc4	-0.424607407460143	0.207523859738551
Ercc5	-0.399316169884669	0.174605794561791
Ercc6	-0.0420456297880243	NA
Ercc6l	-0.118233684732665	NA
Ercc6l2	0.191210000370015	0.0132925366053024
Ercc8	-0.0105351997459646	0.948868468650864
Ereg	0.0915501255843152	NA
Erf	0.0958650992117809	NA
Erfl	-0.334057208340555	0.154053605712079
Erg	-0.160952555642336	0.755497258538294
Erg28	0.370416929346302	0.0394918789715625
Ergic2	-0.128715207313851	NA
Ergic3	-0.0831972239035679	0.465107118947544
Erh	-0.189439812860606	0.179494507049313
Eri1	0.445625986787818	0.000961072488733693
Eri2	0.184599108219088	0.186969522971633
Eri3	-0.17064012001078	0.0183173611069906
Erich1	0.0699915639131685	0.608144147995791
Erich3	-0.00182176235019682	NA
Erich6	-0.0130538954719075	NA
Erlec1	0.268448840434672	0.0828625337574504
Erlin1	-0.131303175900083	NA
Erlin2	-0.08274052590974	0.605349863498007
Ermap	-0.461986105612557	0.120955637569077
Ermard	0.00872488216297818	0.988673854317605
Ermn	-0.0179905071455586	NA
Ermp1	0.479608751355958	0.00107781277318104
Ern2	-0.121173221199624	NA
Ero1a	0.228208289019713	0.0805031404092975
Ero1b	0.277745149888407	0.242531230567936
Erp27	1.03182413561213	0.409151038545759
Erp29	-0.355394115593633	0.0969259324169735
Erp44	0.508827788531081	0.00201417330593515
Errfi1	0.677523283102701	0.247741563332235
Ervfrd-1	-0.127348551399534	0.126468762187363
Esam	-0.454730279625704	0.0233926005893191
Esco1	0.512467295062833	0.000542035425980236
Esco2	0.0417384840291399	0.773434659898987
Esd	0.101550149131576	0.425334807703711
Esf1	-0.35283513935962	0.0746282787900782
Esm1	0.590539592119592	0.166138027392093
Espl1	-0.198114064438858	0.135126669473719
Espn	-0.0300716421212721	0.927554048633477
Espnl	0.0679970284853324	0.245986046725015
Esr1	0.0605737502992145	0.234228362181271
Esr2	-0.136858976977229	0.0406838928801003
Esrp1	0.0420089905761012	NA
Esrp2	-0.614798322499949	0.241679840976582
Esrra	-0.328579547314339	0.0138527742999427
Esrrb	-0.107121309077892	0.527788368204574
Esrrg	-0.00747046260829887	NA
Ess2	-0.315105273021854	0.00426842132413049
Esyt1	-0.132046359857485	0.592457168849364
Esyt3	0.0733713733736012	0.637648605796912
Etaa1	0.234533657350331	0.016174777517126
Etf1	-0.379548024365565	0.0153245809672153
Etfa	-0.266879001361382	0.170264756338054
Etfb	0.035442892176583	0.9068731291126
Etfbkmt	-0.0265221397715685	0.910739098129553
Etfdh	-0.236763587053225	0.155704159186644
Etfrf1	0.169767524471761	0.324091080410371
Ethe1	-0.00261190680227052	0.990609942597718
Etl4	0.0126457171657437	0.88979329281133
Etnk1	0.0364559972055618	0.708962171281667
Etnk2	0.0334391942049796	0.792266025804165
Ets1	0.573233235630878	0.00160735677562244
Ets2	0.115783611998161	0.316009701526911
Etv1	0.649272430268332	0.00967995353995519
Etv2	-0.0281650464897556	NA
Etv3	0.159011220072805	0.268848759172926
Etv4	0.0497583010148235	0.591876431210927
Etv5	0.096600486739594	0.540364122025122
Etv6	0.106409256295115	0.366055615775802
Eva1b	0.404817671687166	0.0273621476458308
Eva1c	0.238002819401883	0.199197504264233
Evc	0.00341759180257206	NA
Evc2	-0.184629447994572	0.442682606317222
Evi5	-0.165909528441453	0.590253265611393
Evl	-0.924428515094011	0.0010031750059354
Evpl	-0.106404946717624	0.355197548565525
Evx2	0.0556390447681911	NA
Ewsr1	-0.176026341692111	0.143072305013035
Exd1	-0.0162061847291284	NA
Exd2	0.25498521810358	0.00507476588382791
Exo1	0.12428452427627	0.329442427978699
Exo5	0.189531749932595	0.360410779804949
Exoc1	-0.0542355620574293	0.670792122986602
Exoc1l	0.0491959289272925	NA
Exoc2	0.182321843300558	0.13306791708766
Exoc3	-0.201440562898937	0.185778259549683
Exoc3l1	-0.225461506987455	0.0937938653918061
Exoc3l2	0.35370048627677	0.181736568009152
Exoc3l4	-0.134585672573515	0.54803977843881
Exoc4	-0.158455473443436	0.221423412682597
Exoc5	-0.257795845885557	0.0145088017667236
Exoc6	-0.430020361185104	0.00932999938963726
Exoc6b	-0.0114734118635509	0.948685303931568
Exoc7	-0.0185638537015045	0.898080900277957
Exoc8	-0.0980411719219889	0.306732948016392
Exog	0.0423613449318969	0.660678400883055
Exosc1	0.234556903668551	0.0973792791017725
Exosc2	-1.81976525527933	0.0696950880700059
Exosc3	0.267284123228453	0.413651012510239
Exosc4	0.189289711362216	0.305545079493999
Exosc5	-0.216490178978614	0.423098473094344
Exosc6	-0.165896398984429	0.319257304877741
Exosc7	-0.21045881109684	0.034356890947615
Exosc8	-0.342689347175007	0.133764506486812
Exosc9	0.14545020612916	0.269633583826564
Exph5	0.0356822093440519	NA
Ext1	-0.58763794171435	0.00360255640572082
Ext2	0.200534616357115	0.308336708437573
Extl1	0.0455139908062003	0.824927540162924
Extl2	0.16505328168203	0.037289152772464
Extl3	-0.0705872068588764	0.541798799375674
Eya2	0.161328453415292	0.674748497173661
Eya3	-0.00638483900634768	0.95391542472381
Eya4	-0.108987212330453	0.118417783284173
Ezh1	0.448890333149132	0.00998191920059046
Ezh2	-0.187238780497875	0.286330775832079
Ezr	0.235002050143997	0.00906450060599477
F10	0.0613347017400052	0.854974233480075
F11	-0.0657933980777079	NA
F11r	-0.1201465475452	0.555392171996117
F12	-0.0730846224477188	0.783497402645953
F13a1	0.0603837016471722	0.799499295147261
F13b	-0.0239008114786827	NA
F2	0.00954276201733606	NA
F2r	0.0242420152074185	NA
F2rl1	-0.185559898247109	0.125510298909474
F2rl2	0.296770409896268	0.250666673443894
